arrond;capacity;avail. bike
75101;768;455
75102;660;382
75103;389;306
75104;634;464
75105;1203;581
75106;1032;515
75107;1010;447
75108;1481;441
75109;1172;460
75110;1583;600
75111;1972;1127
75112;2726;1515
75113;2320;872
75114;1783;285
75115;3342;1831
75116;2205;695
75117;2176;578
75118;1894;579
75119;1812;348
75120;1909;352
92004;180;116
92007;141;24
92009;84;33
92012;880;383
92014;55;15
92020;148;34
92022;62;31
92023;74;14
92024;400;212
92025;120;98
92026;193;63
92032;122;38
92035;128;27
92036;126;80
92040;495;305
92044;359;142
92046;238;48
92048;107;46
92049;283;28
92050;222;103
92051;378;130
92062;58;32
92063;195;80
92064;79;16
92071;90;27
92072;118;10
92073;264;25
92075;258;25
92077;24;2
93001;404;108
93006;208;22
93008;19;13
93045;233;10
93048;792;137
93053;58;27
93055;563;83
93061;42;5
93063;67;20
93064;124;56
93066;516;233
93070;269;152
94002;122;60
94003;120;19
94016;112;52
94017;121;74
94018;248;67
94022;79;33
94033;349;90
94037;119;72
94041;579;244
94042;124;68
94043;150;22
94046;180;98
94052;131;39
94067;119;25
94069;44;20
94076;254;45
94080;278;58
94081;482;211
95018;95;73
