arrond;capacity;avail. bike
75101;768;496
75102;660;414
75103;389;272
75104;634;378
75105;1203;719
75106;1032;731
75107;1010;715
75108;1481;986
75109;1172;479
75110;1583;450
75111;1972;648
75112;2726;1463
75113;2320;973
75114;1783;115
75115;3342;1662
75116;2205;837
75117;2176;551
75118;1894;270
75119;1812;280
75120;1909;124
92004;180;87
92007;141;22
92009;84;33
92012;880;419
92014;55;15
92020;148;36
92022;62;30
92023;74;19
92024;400;222
92025;120;88
92026;193;54
92032;122;36
92035;128;22
92036;126;88
92040;495;309
92044;359;210
92046;238;34
92048;107;37
92049;283;54
92050;222;115
92051;378;172
92062;58;32
92063;195;80
92064;79;26
92071;90;22
92072;118;2
92073;264;21
92075;258;31
92077;24;1
93001;404;155
93006;208;16
93008;19;15
93045;233;6
93048;792;100
93053;58;28
93055;563;86
93061;42;2
93063;67;14
93064;124;50
93066;516;289
93070;269;133
94002;122;58
94003;120;25
94016;112;60
94017;121;70
94018;248;59
94022;79;34
94033;349;57
94037;119;43
94041;579;231
94042;124;75
94043;150;29
94046;180;92
94052;131;49
94067;119;30
94069;44;25
94076;254;29
94080;278;142
94081;482;177
95018;95;73
