arrond;capacity;avail. bike
75101;768;315
75102;660;257
75103;389;223
75104;634;383
75105;1203;447
75106;1032;403
75107;1010;514
75108;1481;363
75109;1172;344
75110;1583;556
75111;1972;1151
75112;2726;1417
75113;2320;908
75114;1783;304
75115;3342;1863
75116;2205;744
75117;2176;667
75118;1894;633
75119;1812;487
75120;1909;449
92004;180;124
92007;141;30
92009;84;26
92012;880;404
92014;55;20
92020;148;34
92022;62;32
92023;74;15
92024;400;248
92025;120;99
92026;193;65
92032;122;34
92035;128;34
92036;126;86
92040;495;327
92044;359;146
92046;238;69
92048;107;51
92049;283;53
92050;222;101
92051;378;137
92062;58;34
92063;195;80
92064;79;19
92071;90;30
92072;118;13
92073;264;33
92075;258;54
92077;24;2
93001;404;145
93006;208;36
93008;19;13
93045;233;19
93048;792;182
93053;58;25
93055;563;119
93061;42;11
93063;67;29
93064;124;60
93066;516;247
93070;269;151
94002;122;75
94003;120;36
94016;112;56
94017;121;74
94018;248;80
94022;79;33
94033;349;118
94037;119;78
94041;579;312
94042;124;64
94043;150;35
94046;180;105
94052;131;47
94067;119;43
94069;44;27
94076;254;52
94080;278;48
94081;482;225
95018;95;75
