arrond;capacity;avail. bike
75101;768;463
75102;660;364
75103;389;305
75104;634;443
75105;1203;564
75106;1032;499
75107;1010;451
75108;1481;394
75109;1172;418
75110;1583;597
75111;1972;1150
75112;2726;1472
75113;2320;862
75114;1783;288
75115;3342;1821
75116;2205;701
75117;2176;588
75118;1894;554
75119;1812;345
75120;1909;402
92004;180;120
92007;141;26
92009;84;35
92012;880;382
92014;55;15
92020;148;34
92022;62;31
92023;74;14
92024;400;220
92025;120;97
92026;193;62
92032;122;37
92035;128;27
92036;126;82
92040;495;311
92044;359;140
92046;238;48
92048;107;47
92049;283;27
92050;222;104
92051;378;132
92062;58;34
92063;195;79
92064;79;17
92071;90;27
92072;118;11
92073;264;26
92075;258;29
92077;24;2
93001;404;110
93006;208;30
93008;19;13
93045;233;12
93048;792;136
93053;58;27
93055;563;85
93061;42;6
93063;67;21
93064;124;57
93066;516;233
93070;269;139
94002;122;63
94003;120;25
94016;112;52
94017;121;73
94018;248;69
94022;79;33
94033;349;92
94037;119;70
94041;579;255
94042;124;68
94043;150;26
94046;180;101
94052;131;44
94067;119;28
94069;44;21
94076;254;46
94080;278;49
94081;482;207
95018;95;73
