arrond;capacity;avail. bike
75101;768;310
75102;660;256
75103;389;221
75104;634;386
75105;1203;443
75106;1032;404
75107;1010;510
75108;1481;363
75109;1172;343
75110;1583;556
75111;1972;1153
75112;2726;1415
75113;2320;915
75114;1783;304
75115;3342;1871
75116;2205;744
75117;2176;664
75118;1894;636
75119;1812;486
75120;1909;448
92004;180;124
92007;141;30
92009;84;28
92012;880;404
92014;55;20
92020;148;34
92022;62;32
92023;74;15
92024;400;251
92025;120;99
92026;193;67
92032;122;34
92035;128;34
92036;126;87
92040;495;327
92044;359;146
92046;238;69
92048;107;52
92049;283;54
92050;222;101
92051;378;138
92062;58;34
92063;195;80
92064;79;19
92071;90;30
92072;118;13
92073;264;33
92075;258;55
92077;24;2
93001;404;147
93006;208;34
93008;19;13
93045;233;19
93048;792;184
93053;58;25
93055;563;118
93061;42;11
93063;67;29
93064;124;60
93066;516;248
93070;269;150
94002;122;75
94003;120;36
94016;112;56
94017;121;74
94018;248;80
94022;79;33
94033;349;120
94037;119;76
94041;579;312
94042;124;64
94043;150;35
94046;180;105
94052;131;47
94067;119;43
94069;44;28
94076;254;52
94080;278;45
94081;482;225
95018;95;75
