arrond;capacity;avail. bike
75101;768;507
75102;660;412
75103;389;280
75104;634;364
75105;1203;724
75106;1032;749
75107;1010;710
75108;1481;983
75109;1172;478
75110;1583;436
75111;1972;663
75112;2726;1457
75113;2320;971
75114;1783;123
75115;3342;1674
75116;2205;838
75117;2176;556
75118;1894;269
75119;1812;266
75120;1909;108
92004;180;85
92007;141;22
92009;84;33
92012;880;412
92014;55;16
92020;148;37
92022;62;30
92023;74;18
92024;400;217
92025;120;88
92026;193;56
92032;122;35
92035;128;24
92036;126;87
92040;495;305
92044;359;211
92046;238;41
92048;107;36
92049;283;53
92050;222;116
92051;378;168
92062;58;32
92063;195;81
92064;79;27
92071;90;22
92072;118;2
92073;264;23
92075;258;22
92077;24;1
93001;404;146
93006;208;13
93008;19;15
93045;233;8
93048;792;91
93053;58;28
93055;563;82
93061;42;0
93063;67;16
93064;124;50
93066;516;282
93070;269;136
94002;122;56
94003;120;22
94016;112;61
94017;121;70
94018;248;58
94022;79;33
94033;349;59
94037;119;47
94041;579;233
94042;124;76
94043;150;26
94046;180;93
94052;131;43
94067;119;30
94069;44;22
94076;254;30
94080;278;136
94081;482;175
95018;95;73
