arrond;capacity;avail. bike
75101;768;235
75102;660;192
75103;389;265
75104;634;388
75105;1203;386
75106;1032;317
75107;1010;387
75108;1481;168
75109;1172;330
75110;1583;670
75111;1972;1200
75112;2726;1360
75113;2320;661
75114;1783;335
75115;3342;1942
75116;2205;610
75117;2176;708
75118;1894;805
75119;1812;512
75120;1909;509
92004;180;136
92007;141;30
92009;84;47
92012;880;380
92014;55;7
92020;148;40
92022;62;34
92023;74;25
92024;400;212
92025;120;91
92026;193;75
92032;122;48
92035;128;35
92036;126;73
92040;495;268
92044;359;142
92046;238;83
92048;107;45
92049;283;82
92050;222;104
92051;378;94
92062;58;27
92063;195;77
92064;79;8
92071;90;31
92072;118;9
92073;264;31
92075;258;72
92077;24;3
93001;404;162
93006;208;42
93008;19;6
93045;233;24
93048;792;186
93053;58;29
93055;563;129
93061;42;15
93063;67;32
93064;124;63
93066;516;188
93070;269;145
94002;122;75
94003;120;32
94016;112;57
94017;121;75
94018;248;103
94022;79;32
94033;349;132
94037;119;71
94041;579;361
94042;124;67
94043;150;71
94046;180;106
94052;131;41
94067;119;42
94069;44;38
94076;254;56
94080;278;42
94081;482;231
95018;95;75
