arrond;capacity;avail. bike
75101;768;211
75102;660;181
75103;389;183
75104;634;298
75105;1203;362
75106;1032;335
75107;1010;502
75108;1481;341
75109;1172;241
75110;1583;517
75111;1972;1074
75112;2726;1475
75113;2320;982
75114;1783;401
75115;3342;1963
75116;2205;776
75117;2176;734
75118;1894;773
75119;1812;507
75120;1909;486
92004;180;139
92007;141;27
92009;84;33
92012;880;414
92014;55;23
92020;148;39
92022;62;32
92023;74;18
92024;400;244
92025;120;88
92026;193;81
92032;122;38
92035;128;40
92036;126;78
92040;495;355
92044;359;154
92046;238;76
92048;107;51
92049;283;55
92050;222;101
92051;378;131
92062;58;37
92063;195;80
92064;79;24
92071;90;31
92072;118;15
92073;264;41
92075;258;71
92077;24;4
93001;404;171
93006;208;44
93008;19;13
93045;233;32
93048;792;210
93053;58;26
93055;563;152
93061;42;17
93063;67;34
93064;124;62
93066;516;279
93070;269;172
94002;122;69
94003;120;39
94016;112;63
94017;121;75
94018;248;91
94022;79;35
94033;349;134
94037;119;74
94041;579;343
94042;124;65
94043;150;44
94046;180;103
94052;131;52
94067;119;48
94069;44;32
94076;254;66
94080;278;53
94081;482;232
95018;95;75
