arrond;capacity;avail. bike
75101;768;359
75102;660;322
75103;389;228
75104;634;350
75105;1203;526
75106;1032;497
75107;1010;594
75108;1481;793
75109;1172;387
75110;1583;403
75111;1972;708
75112;2726;1464
75113;2320;943
75114;1783;176
75115;3342;1718
75116;2205;756
75117;2176;562
75118;1894;352
75119;1812;265
75120;1909;144
92004;180;95
92007;141;19
92009;84;36
92012;880;398
92014;55;17
92020;148;45
92022;62;30
92023;74;20
92024;400;243
92025;120;88
92026;193;44
92032;122;39
92035;128;25
92036;126;93
92040;495;314
92044;359;202
92046;238;45
92048;107;38
92049;283;73
92050;222;114
92051;378;157
92062;58;27
92063;195;77
92064;79;29
92071;90;21
92072;118;3
92073;264;31
92075;258;35
92077;24;3
93001;404;170
93006;208;26
93008;19;14
93045;233;9
93048;792;118
93053;58;29
93055;563;105
93061;42;2
93063;67;19
93064;124;53
93066;516;284
93070;269;149
94002;122;47
94003;120;35
94016;112;63
94017;121;74
94018;248;77
94022;79;34
94033;349;64
94037;119;59
94041;579;241
94042;124;71
94043;150;39
94046;180;102
94052;131;50
94067;119;33
94069;44;32
94076;254;37
94080;278;143
94081;482;190
95018;95;73
