arrond;capacity;avail. bike
75101;768;99
75102;660;118
75103;389;215
75104;634;317
75105;1203;318
75106;1032;216
75107;1010;363
75108;1481;107
75109;1172;235
75110;1583;617
75111;1972;1231
75112;2726;1407
75113;2320;880
75114;1783;450
75115;3342;2133
75116;2205;652
75117;2176;806
75118;1894;1002
75119;1812;660
75120;1909;642
92004;180;144
92007;141;36
92009;84;52
92012;880;419
92014;55;7
92020;148;44
92022;62;34
92023;74;28
92024;400;264
92025;120;94
92026;193;76
92032;122;48
92035;128;40
92036;126;85
92040;495;291
92044;359;166
92046;238;96
92048;107;56
92049;283;132
92050;222;105
92051;378;95
92062;58;31
92063;195;78
92064;79;12
92071;90;33
92072;118;9
92073;264;37
92075;258;89
92077;24;5
93001;404;190
93006;208;59
93008;19;8
93045;233;34
93048;792;228
93053;58;30
93055;563;154
93061;42;21
93063;67;44
93064;124;65
93066;516;229
93070;269;174
94002;122;78
94003;120;43
94016;112;65
94017;121;77
94018;248;121
94022;79;34
94033;349;150
94037;119;85
94041;579;334
94042;124;69
94043;150;82
94046;180;114
94052;131;48
94067;119;56
94069;44;41
94076;254;55
94080;278;55
94081;482;230
95018;95;75
