arrond;capacity;avail. bike
75101;768;471
75102;660;368
75103;389;322
75104;634;429
75105;1203;585
75106;1032;525
75107;1010;447
75108;1481;439
75109;1172;491
75110;1583;567
75111;1972;1103
75112;2726;1552
75113;2320;820
75114;1783;286
75115;3342;1778
75116;2205;708
75117;2176;569
75118;1894;511
75119;1812;372
75120;1909;319
92004;180;108
92007;141;24
92009;84;33
92012;880;386
92014;55;15
92020;148;38
92022;62;31
92023;74;13
92024;400;210
92025;120;97
92026;193;61
92032;122;38
92035;128;32
92036;126;78
92040;495;300
92044;359;145
92046;238;52
92048;107;46
92049;283;28
92050;222;104
92051;378;126
92062;58;29
92063;195;82
92064;79;18
92071;90;27
92072;118;9
92073;264;24
92075;258;25
92077;24;2
93001;404;101
93006;208;19
93008;19;14
93045;233;8
93048;792;137
93053;58;25
93055;563;82
93061;42;6
93063;67;23
93064;124;55
93066;516;240
93070;269;150
94002;122;61
94003;120;21
94016;112;52
94017;121;74
94018;248;65
94022;79;34
94033;349;86
94037;119;66
94041;579;239
94042;124;68
94043;150;18
94046;180;97
94052;131;38
94067;119;28
94069;44;20
94076;254;46
94080;278;49
94081;482;208
95018;95;73
