arrond;capacity;avail. bike
75101;768;420
75102;660;319
75103;389;283
75104;634;409
75105;1203;541
75106;1032;474
75107;1010;475
75108;1481;375
75109;1172;399
75110;1583;617
75111;1972;1126
75112;2726;1434
75113;2320;870
75114;1783;282
75115;3342;1782
75116;2205;716
75117;2176;603
75118;1894;570
75119;1812;362
75120;1909;412
92004;180;120
92007;141;27
92009;84;37
92012;880;386
92014;55;17
92020;148;32
92022;62;31
92023;74;14
92024;400;225
92025;120;97
92026;193;60
92032;122;37
92035;128;30
92036;126;83
92040;495;310
92044;359;141
92046;238;56
92048;107;43
92049;283;32
92050;222;102
92051;378;126
92062;58;34
92063;195;79
92064;79;17
92071;90;28
92072;118;11
92073;264;28
92075;258;32
92077;24;2
93001;404;114
93006;208;29
93008;19;13
93045;233;16
93048;792;144
93053;58;26
93055;563;93
93061;42;7
93063;67;21
93064;124;58
93066;516;232
93070;269;147
94002;122;66
94003;120;28
94016;112;52
94017;121;73
94018;248;71
94022;79;33
94033;349;99
94037;119;74
94041;579;266
94042;124;68
94043;150;22
94046;180;101
94052;131;45
94067;119;31
94069;44;23
94076;254;41
94080;278;55
94081;482;217
95018;95;73
