arrond;capacity;avail. bike
75101;768;528
75102;660;420
75103;389;298
75104;634;391
75105;1203;761
75106;1032;735
75107;1010;690
75108;1481;984
75109;1172;488
75110;1583;434
75111;1972;674
75112;2726;1436
75113;2320;983
75114;1783;144
75115;3342;1643
75116;2205;840
75117;2176;574
75118;1894;302
75119;1812;224
75120;1909;117
92004;180;86
92007;141;17
92009;84;27
92012;880;396
92014;55;14
92020;148;44
92022;62;31
92023;74;18
92024;400;214
92025;120;90
92026;193;53
92032;122;35
92035;128;21
92036;126;87
92040;495;311
92044;359;219
92046;238;36
92048;107;32
92049;283;44
92050;222;121
92051;378;182
92062;58;33
92063;195;83
92064;79;21
92071;90;22
92072;118;3
92073;264;21
92075;258;20
92077;24;2
93001;404;129
93006;208;19
93008;19;13
93045;233;7
93048;792;103
93053;58;28
93055;563;89
93061;42;0
93063;67;16
93064;124;48
93066;516;301
93070;269;127
94002;122;56
94003;120;29
94016;112;62
94017;121;71
94018;248;61
94022;79;33
94033;349;57
94037;119;41
94041;579;219
94042;124;76
94043;150;26
94046;180;99
94052;131;41
94067;119;33
94069;44;20
94076;254;31
94080;278;141
94081;482;176
95018;95;73
