arrond;capacity;avail. bike
75101;768;535
75102;660;421
75103;389;285
75104;634;375
75105;1203;754
75106;1032;731
75107;1010;694
75108;1481;993
75109;1172;484
75110;1583;447
75111;1972;689
75112;2726;1456
75113;2320;971
75114;1783;143
75115;3342;1700
75116;2205;849
75117;2176;581
75118;1894;293
75119;1812;253
75120;1909;123
92004;180;82
92007;141;19
92009;84;30
92012;880;410
92014;55;15
92020;148;41
92022;62;31
92023;74;19
92024;400;216
92025;120;89
92026;193;53
92032;122;35
92035;128;23
92036;126;87
92040;495;309
92044;359;220
92046;238;37
92048;107;31
92049;283;47
92050;222;119
92051;378;174
92062;58;33
92063;195;79
92064;79;25
92071;90;21
92072;118;2
92073;264;23
92075;258;19
92077;24;1
93001;404;131
93006;208;13
93008;19;13
93045;233;7
93048;792;108
93053;58;28
93055;563;93
93061;42;1
93063;67;17
93064;124;48
93066;516;288
93070;269;137
94002;122;56
94003;120;25
94016;112;61
94017;121;70
94018;248;63
94022;79;33
94033;349;60
94037;119;44
94041;579;230
94042;124;76
94043;150;32
94046;180;96
94052;131;43
94067;119;28
94069;44;20
94076;254;27
94080;278;147
94081;482;171
95018;95;73
