arrond;capacity;avail. bike
75101;768;96
75102;660;122
75103;389;221
75104;634;321
75105;1203;312
75106;1032;221
75107;1010;363
75108;1481;105
75109;1172;234
75110;1583;608
75111;1972;1237
75112;2726;1400
75113;2320;868
75114;1783;429
75115;3342;2115
75116;2205;649
75117;2176;815
75118;1894;999
75119;1812;656
75120;1909;634
92004;180;145
92007;141;35
92009;84;50
92012;880;419
92014;55;7
92020;148;44
92022;62;34
92023;74;27
92024;400;262
92025;120;94
92026;193;74
92032;122;49
92035;128;40
92036;126;83
92040;495;287
92044;359;167
92046;238;97
92048;107;56
92049;283;134
92050;222;105
92051;378;94
92062;58;32
92063;195;78
92064;79;12
92071;90;33
92072;118;9
92073;264;38
92075;258;90
92077;24;5
93001;404;191
93006;208;60
93008;19;7
93045;233;31
93048;792;230
93053;58;29
93055;563;151
93061;42;20
93063;67;44
93064;124;65
93066;516;223
93070;269;174
94002;122;77
94003;120;42
94016;112;65
94017;121;77
94018;248;120
94022;79;34
94033;349;147
94037;119;83
94041;579;350
94042;124;69
94043;150;82
94046;180;112
94052;131;48
94067;119;55
94069;44;42
94076;254;57
94080;278;55
94081;482;242
95018;95;75
