arrond;capacity;avail. bike
75101;768;323
75102;660;260
75103;389;291
75104;634;432
75105;1203;400
75106;1032;338
75107;1010;384
75108;1481;177
75109;1172;414
75110;1583;660
75111;1972;1189
75112;2726;1322
75113;2320;683
75114;1783;312
75115;3342;1902
75116;2205;579
75117;2176;675
75118;1894;722
75119;1812;490
75120;1909;472
92004;180;131
92007;141;29
92009;84;44
92012;880;368
92014;55;6
92020;148;38
92022;62;32
92023;74;26
92024;400;195
92025;120;92
92026;193;73
92032;122;44
92035;128;33
92036;126;70
92040;495;252
92044;359;149
92046;238;71
92048;107;46
92049;283;57
92050;222;105
92051;378;98
92062;58;22
92063;195;76
92064;79;8
92071;90;31
92072;118;8
92073;264;31
92075;258;76
92077;24;3
93001;404;144
93006;208;41
93008;19;6
93045;233;25
93048;792;164
93053;58;28
93055;563;115
93061;42;12
93063;67;29
93064;124;60
93066;516;183
93070;269;144
94002;122;72
94003;120;31
94016;112;53
94017;121;74
94018;248;91
94022;79;31
94033;349;126
94037;119;67
94041;579;324
94042;124;65
94043;150;56
94046;180;100
94052;131;38
94067;119;48
94069;44;33
94076;254;56
94080;278;47
94081;482;225
95018;95;73
