arrond;capacity;avail. bike
75101;768;532
75102;660;420
75103;389;285
75104;634;374
75105;1203;757
75106;1032;733
75107;1010;699
75108;1481;993
75109;1172;489
75110;1583;451
75111;1972;686
75112;2726;1461
75113;2320;968
75114;1783;137
75115;3342;1701
75116;2205;852
75117;2176;583
75118;1894;290
75119;1812;246
75120;1909;118
92004;180;83
92007;141;20
92009;84;30
92012;880;411
92014;55;15
92020;148;41
92022;62;31
92023;74;19
92024;400;214
92025;120;89
92026;193;53
92032;122;35
92035;128;23
92036;126;87
92040;495;309
92044;359;220
92046;238;36
92048;107;32
92049;283;45
92050;222;119
92051;378;172
92062;58;33
92063;195;79
92064;79;25
92071;90;20
92072;118;2
92073;264;23
92075;258;22
92077;24;1
93001;404;133
93006;208;13
93008;19;13
93045;233;7
93048;792;106
93053;58;28
93055;563;92
93061;42;1
93063;67;17
93064;124;48
93066;516;289
93070;269;139
94002;122;56
94003;120;25
94016;112;61
94017;121;70
94018;248;62
94022;79;33
94033;349;58
94037;119;44
94041;579;229
94042;124;77
94043;150;32
94046;180;96
94052;131;43
94067;119;29
94069;44;20
94076;254;28
94080;278;145
94081;482;172
95018;95;73
