arrond;capacity;avail. bike
75101;768;519
75102;660;395
75103;389;296
75104;634;402
75105;1203;664
75106;1032;667
75107;1010;654
75108;1481;925
75109;1172;512
75110;1583;422
75111;1972;801
75112;2726;1473
75113;2320;951
75114;1783;251
75115;3342;1651
75116;2205;831
75117;2176;567
75118;1894;324
75119;1812;293
75120;1909;236
92004;180;96
92007;141;17
92009;84;31
92012;880;397
92014;55;19
92020;148;43
92022;62;32
92023;74;18
92024;400;230
92025;120;90
92026;193;59
92032;122;39
92035;128;28
92036;126;78
92040;495;323
92044;359;188
92046;238;50
92048;107;36
92049;283;54
92050;222;116
92051;378;165
92062;58;34
92063;195;81
92064;79;30
92071;90;22
92072;118;3
92073;264;25
92075;258;21
92077;24;2
93001;404;118
93006;208;21
93008;19;12
93045;233;2
93048;792;120
93053;58;28
93055;563;82
93061;42;3
93063;67;22
93064;124;54
93066;516;281
93070;269;145
94002;122;53
94003;120;21
94016;112;58
94017;121;70
94018;248;53
94022;79;36
94033;349;65
94037;119;56
94041;579;234
94042;124;71
94043;150;31
94046;180;99
94052;131;41
94067;119;37
94069;44;22
94076;254;19
94080;278;128
94081;482;185
95018;95;76
