arrond;capacity;avail. bike
75101;768;323
75102;660;268
75103;389;240
75104;634;395
75105;1203;456
75106;1032;411
75107;1010;519
75108;1481;367
75109;1172;351
75110;1583;576
75111;1972;1142
75112;2726;1423
75113;2320;920
75114;1783;305
75115;3342;1855
75116;2205;744
75117;2176;661
75118;1894;618
75119;1812;486
75120;1909;448
92004;180;125
92007;141;29
92009;84;26
92012;880;396
92014;55;20
92020;148;32
92022;62;32
92023;74;15
92024;400;246
92025;120;99
92026;193;62
92032;122;34
92035;128;34
92036;126;84
92040;495;325
92044;359;142
92046;238;66
92048;107;49
92049;283;52
92050;222;101
92051;378;137
92062;58;33
92063;195;80
92064;79;19
92071;90;30
92072;118;13
92073;264;33
92075;258;55
92077;24;2
93001;404;144
93006;208;32
93008;19;13
93045;233;22
93048;792;184
93053;58;25
93055;563;111
93061;42;12
93063;67;26
93064;124;60
93066;516;242
93070;269;147
94002;122;75
94003;120;33
94016;112;56
94017;121;74
94018;248;80
94022;79;33
94033;349;113
94037;119;79
94041;579;312
94042;124;64
94043;150;34
94046;180;105
94052;131;46
94067;119;40
94069;44;27
94076;254;50
94080;278;48
94081;482;225
95018;95;75
