arrond;capacity;avail. bike
75101;768;129
75102;660;117
75103;389;202
75104;634;342
75105;1203;306
75106;1032;236
75107;1010;378
75108;1481;150
75109;1172;233
75110;1583;639
75111;1972;1207
75112;2726;1534
75113;2320;893
75114;1783;469
75115;3342;2156
75116;2205;661
75117;2176;787
75118;1894;960
75119;1812;641
75120;1909;580
92004;180;137
92007;141;34
92009;84;51
92012;880;419
92014;55;10
92020;148;48
92022;62;34
92023;74;28
92024;400;284
92025;120;95
92026;193;76
92032;122;50
92035;128;42
92036;126;88
92040;495;308
92044;359;180
92046;238;93
92048;107;55
92049;283;138
92050;222;110
92051;378;96
92062;58;34
92063;195;83
92064;79;14
92071;90;33
92072;118;9
92073;264;43
92075;258;80
92077;24;5
93001;404;192
93006;208;57
93008;19;10
93045;233;31
93048;792;218
93053;58;33
93055;563;160
93061;42;17
93063;67;42
93064;124;67
93066;516;249
93070;269;178
94002;122;63
94003;120;36
94016;112;67
94017;121;77
94018;248;121
94022;79;33
94033;349;145
94037;119;83
94041;579;329
94042;124;70
94043;150;77
94046;180;112
94052;131;48
94067;119;58
94069;44;40
94076;254;51
94080;278;65
94081;482;219
95018;95;76
