arrond;capacity;avail. bike
75101;768;497
75102;660;395
75103;389;289
75104;634;405
75105;1203;672
75106;1032;649
75107;1010;646
75108;1481;913
75109;1172;507
75110;1583;464
75111;1972;812
75112;2726;1492
75113;2320;951
75114;1783;242
75115;3342;1667
75116;2205;819
75117;2176;565
75118;1894;328
75119;1812;302
75120;1909;246
92004;180;93
92007;141;16
92009;84;32
92012;880;392
92014;55;19
92020;148;44
92022;62;33
92023;74;18
92024;400;218
92025;120;92
92026;193;56
92032;122;40
92035;128;31
92036;126;77
92040;495;327
92044;359;182
92046;238;52
92048;107;36
92049;283;47
92050;222;115
92051;378;160
92062;58;36
92063;195;81
92064;79;27
92071;90;22
92072;118;4
92073;264;24
92075;258;25
92077;24;2
93001;404;118
93006;208;23
93008;19;11
93045;233;4
93048;792;112
93053;58;28
93055;563;88
93061;42;4
93063;67;21
93064;124;53
93066;516;277
93070;269;153
94002;122;56
94003;120;21
94016;112;55
94017;121;71
94018;248;59
94022;79;36
94033;349;67
94037;119;57
94041;579;230
94042;124;70
94043;150;30
94046;180;97
94052;131;39
94067;119;33
94069;44;21
94076;254;22
94080;278;123
94081;482;190
95018;95;75
